Lead Origin,Lead Source,Converted,Last Activity,Specialization,What is your current occupation,Tags,A free copy of Mastering The Interview,Engagement Score,Lead Quality Score
-1.108763318511271,0.5143151722647381,0,0.6793237034196414,-0.822062233856307,0.5376943916253019,-0.9710650448691518,0,0.0,1
-1.108763318511271,0.8221446962786115,0,-0.7816781631947162,-0.822062233856307,0.5376943916253019,0.026652594218781116,0,140.41666666666666,2
0.4695717705419017,-1.0248324478046293,1,-0.7816781631947162,-1.4768020661312418,-0.460356266996191,0.8580839601253918,1,102.13333333333334,3
0.4695717705419017,-1.0248324478046293,0,1.4098246367268201,0.7056640414518741,0.5376943916253019,0.026652594218781116,0,5.083333333333333,2
0.4695717705419017,-0.4091733997768824,1,-1.7556794076042879,-0.822062233856307,0.5376943916253019,0.8580839601253918,0,47.6,3
-1.108763318511271,0.5143151722647381,0,0.4358233923172485,0.9239106522101858,-1.4584069256176837,0.026652594218781116,0,0.0,2
0.4695717705419017,-0.4091733997768824,1,-0.7816781631947162,2.015143706001744,0.5376943916253019,0.8580839601253918,0,109.33333333333333,1
-1.108763318511271,0.5143151722647381,0,0.4358233923172485,0.9239106522101858,-1.4584069256176837,0.026652594218781116,0,0.0,2
0.4695717705419017,-1.0248324478046293,0,-0.7816781631947162,0.050924209176939385,-1.4584069256176837,0.026652594218781116,1,4.733333333333333,2
-1.108763318511271,-0.4091733997768824,0,-0.7816781631947162,-0.822062233856307,-1.4584069256176837,0.026652594218781116,0,15.466666666666667,2
0.4695717705419017,0.8221446962786115,1,-0.7816781631947162,2.2333903167600555,0.5376943916253019,0.8580839601253918,1,1441.0666666666666,3
0.4695717705419017,-1.0248324478046293,1,0.6793237034196414,-0.1673224015813722,0.5376943916253019,-0.6384924985065075,1,478.108,3
-1.108763318511271,0.8221446962786115,1,-0.7816781631947162,0.4874174306935626,0.5376943916253019,0.8580839601253918,0,3101.633333333333,3
0.4695717705419017,0.8221446962786115,0,-0.7816781631947162,-1.4768020661312418,0.5376943916253019,0.026652594218781116,1,70.83333333333334,2
0.4695717705419017,-1.0248324478046293,0,-1.5121790965018949,-1.4768020661312418,0.5376943916253019,0.026652594218781116,0,8.016666666666667,2
-1.108763318511271,0.8221446962786115,1,-0.7816781631947162,-0.822062233856307,0.5376943916253019,0.8580839601253918,0,607.2,3
-1.108763318511271,0.5143151722647381,0,0.4358233923172485,0.9239106522101858,-1.4584069256176837,0.026652594218781116,0,0.0,2
-1.108763318511271,2.361292316347979,0,-1.268678785399502,-0.822062233856307,0.5376943916253019,-0.9710650448691518,0,583.8,3
0.4695717705419017,-0.4091733997768824,1,0.6793237034196414,0.4874174306935626,0.5376943916253019,0.8580839601253918,0,506.4,3
-1.108763318511271,0.8221446962786115,0,0.6793237034196414,-0.822062233856307,0.5376943916253019,-0.9710650448691518,0,14.7,0
0.4695717705419017,-0.4091733997768824,0,1.4098246367268201,0.7056640414518741,0.5376943916253019,-0.9710650448691518,0,3.8833333333333333,2
-1.108763318511271,-0.4091733997768824,0,0.6793237034196414,-0.822062233856307,0.5376943916253019,-1.469923864413118,0,33.42733333333334,0
0.4695717705419017,-0.4091733997768824,1,-1.7556794076042879,-1.6950486768895534,0.5376943916253019,0.8580839601253918,0,16.883333333333333,1
0.4695717705419017,-0.4091733997768824,0,-1.268678785399502,-0.822062233856307,0.5376943916253019,0.026652594218781116,0,205.6,2
-1.108763318511271,-0.4091733997768824,1,-0.7816781631947162,0.4874174306935626,0.5376943916253019,0.8580839601253918,1,170.54999999999998,4
0.4695717705419017,-0.4091733997768824,1,-0.29467754098993026,2.2333903167600555,0.5376943916253019,-2.1350689571384067,0,160.20000000000002,2
0.4695717705419017,0.8221446962786115,1,-0.7816781631947162,-0.822062233856307,0.5376943916253019,0.8580839601253918,1,133.33333333333334,1
0.4695717705419017,-0.4091733997768824,1,-0.7816781631947162,0.7056640414518741,0.5376943916253019,0.8580839601253918,0,789.0,4
0.4695717705419017,-1.0248324478046293,0,-0.7816781631947162,-0.822062233856307,-0.460356266996191,1.6895153260320026,0,75.83333333333333,2
-1.108763318511271,-0.4091733997768824,1,1.4098246367268201,0.269170819935251,0.5376943916253019,0.8580839601253918,0,11.700000000000001,4
0.4695717705419017,-1.0248324478046293,1,-0.7816781631947162,-0.1673224015813722,0.5376943916253019,0.8580839601253918,1,479.3833333333333,3
-1.108763318511271,-0.4091733997768824,0,-0.7816781631947162,-0.822062233856307,0.5376943916253019,-0.9710650448691518,0,6.6,2
-1.108763318511271,2.361292316347979,0,0.6793237034196414,-0.822062233856307,0.5376943916253019,-0.9710650448691518,0,29.733333333333334,1
-1.108763318511271,0.8221446962786115,0,-0.7816781631947162,0.9239106522101858,-1.4584069256176837,0.026652594218781116,0,5.550000000000001,2
0.4695717705419017,0.8221446962786115,1,0.6793237034196414,-1.0403088446146185,0.5376943916253019,0.8580839601253918,1,2.1333333333333333,3
-1.108763318511271,2.361292316347979,1,-0.7816781631947162,-0.1673224015813722,0.5376943916253019,0.8580839601253918,0,14.7,4
0.4695717705419017,-0.4091733997768824,0,1.4098246367268201,1.1421572629684973,0.5376943916253019,0.026652594218781116,0,432.53333333333336,3
0.4695717705419017,-0.4091733997768824,1,-0.7816781631947162,-0.822062233856307,1.5357450502467946,0.8580839601253918,0,234.58333333333331,1
-1.108763318511271,-0.4091733997768824,0,-1.268678785399502,-0.822062233856307,0.5376943916253019,0.026652594218781116,0,20.666666666666668,2
0.4695717705419017,-0.4091733997768824,1,-0.7816781631947162,1.1421572629684973,0.5376943916253019,0.8580839601253918,0,6.666666666666667,4
-1.108763318511271,-1.0248324478046293,0,-0.7816781631947162,-0.822062233856307,0.5376943916253019,-2.1350689571384067,0,51.300000000000004,2
0.4695717705419017,0.8221446962786115,0,1.6533249478292131,1.360403873726809,0.5376943916253019,-2.1350689571384067,1,31.03333333333333,2
-1.108763318511271,-0.4091733997768824,0,-0.7816781631947162,-0.822062233856307,0.5376943916253019,0.026652594218781116,0,82.91666666666667,2
0.4695717705419017,-0.4091733997768824,0,-0.7816781631947162,-0.822062233856307,-1.4584069256176837,0.026652594218781116,0,92.5,2
0.4695717705419017,-1.0248324478046293,0,-0.7816781631947162,1.1421572629684973,0.5376943916253019,1.024370233306714,1,82.5,2
0.4695717705419017,-0.4091733997768824,0,-0.7816781631947162,0.4874174306935626,0.5376943916253019,0.026652594218781116,0,38.266666666666666,3
0.4695717705419017,-1.0248324478046293,0,-0.7816781631947162,-0.822062233856307,0.5376943916253019,-2.301355230319729,1,36.46666666666667,4
-1.108763318511271,0.5143151722647381,0,0.4358233923172485,0.9239106522101858,-1.4584069256176837,0.026652594218781116,0,0.0,2
-1.108763318511271,-0.4091733997768824,0,0.6793237034196414,2.015143706001744,0.5376943916253019,-1.8024964107757624,0,735.0,0
-1.108763318511271,0.5143151722647381,0,0.4358233923172485,0.9239106522101858,-1.4584069256176837,0.026652594218781116,0,0.0,2
-1.108763318511271,0.5143151722647381,1,-0.7816781631947162,-0.822062233856307,0.5376943916253019,0.8580839601253918,0,0.0,1
0.4695717705419017,-0.4091733997768824,0,-0.7816781631947162,-1.4768020661312418,0.5376943916253019,-2.301355230319729,0,66.66666666666666,2
0.4695717705419017,0.8221446962786115,0,1.4098246367268201,-1.0403088446146185,0.5376943916253019,0.026652594218781116,1,78.8,3
-1.108763318511271,-0.4091733997768824,0,0.4358233923172485,0.9239106522101858,-1.4584069256176837,0.026652594218781116,0,42.9,2
-1.108763318511271,0.8221446962786115,0,-0.7816781631947162,0.9239106522101858,-1.4584069256176837,0.026652594218781116,0,26.096000000000004,2
-1.108763318511271,0.8221446962786115,0,-0.7816781631947162,-0.822062233856307,0.5376943916253019,1.6895153260320026,0,0.8,2
0.4695717705419017,2.361292316347979,1,-0.29467754098993026,0.050924209176939385,0.5376943916253019,-2.1350689571384067,0,1228.0666666666666,1
-1.108763318511271,2.361292316347979,1,0.6793237034196414,-0.822062233856307,0.5376943916253019,0.8580839601253918,0,963.2,4
0.4695717705419017,0.8221446962786115,0,-0.7816781631947162,-0.1673224015813722,0.5376943916253019,-0.9710650448691518,1,985.0083333333333,2
0.4695717705419017,2.361292316347979,0,-0.7816781631947162,1.7968970952434322,0.5376943916253019,-1.6362101375944402,1,690.7083333333333,2
-1.108763318511271,-0.4091733997768824,0,-0.29467754098993026,0.269170819935251,0.5376943916253019,-0.9710650448691518,0,56.8,2
-1.108763318511271,0.5143151722647381,0,-0.7816781631947162,-0.822062233856307,0.5376943916253019,0.026652594218781116,0,0.0,2
-1.108763318511271,0.8221446962786115,1,0.6793237034196414,0.4874174306935626,0.5376943916253019,0.8580839601253918,0,599.4333333333333,4
-1.108763318511271,0.5143151722647381,0,-1.268678785399502,0.9239106522101858,-1.4584069256176837,0.026652594218781116,0,0.0,2
0.4695717705419017,-1.0248324478046293,1,-0.7816781631947162,1.1421572629684973,1.5357450502467946,0.8580839601253918,1,382.6666666666667,3
0.4695717705419017,-0.4091733997768824,1,-1.7556794076042879,-0.38556901233968377,0.5376943916253019,0.8580839601253918,0,2.6166666666666667,3
-1.108763318511271,-0.4091733997768824,1,-0.05117722988753736,1.1421572629684973,0.5376943916253019,0.8580839601253918,0,66.375,4
